# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929263/counts.txt" "../results/control/9929263/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929263/alignment_sorted.bam
YOL054W	chrXV	228512	230016	+	1505	867
YOL053W	chrXV	230069	231391	+	1323	773
YOL052C-A	chrXV	231260	231800	-	541	33
YOL052C	chrXV	232315	233791	-	1477	4717
YOL051W	chrXV	234940	238185	+	3246	3724
YOL050C	chrXV	237744	238338	-	595	109
YOL049W	chrXV	238540	240225	+	1686	6299
YOL048C	chrXV	240064	241410	-	1347	863
YOL047C	chrXV	241614	242747	-	1134	145
YOL046C	chrXV	243466	244140	-	675	26
YOL045W	chrXV	243497	246802	+	3306	3852
YOL044W	chrXV	247049	248478	+	1430	713
YOL043C	chrXV	248289	249638	-	1350	324
YOL042W	chrXV	249158	251222	+	2065	1379
YOL041C	chrXV	251060	252708	-	1649	5418
YOL040C	chrXV	252786	253629	-	844	13
YOL039W	chrXV	253063	254811	+	1749	44466
YOL038C-A	chrXV	254713	256030	-	1318	0
YOL038W	chrXV	254812	258706	+	3895	233
YOL037C	chrXV	256626	257077	-	452	0
YOL036W	chrXV	256344	259170	+	2827	2
YOL035C	chrXV	258803	259105	-	303	0
YOL034W	chrXV	259896	263283	+	3388	1772
YOL033W	chrXV	263412	265239	+	1828	1301
YOL032W	chrXV	265307	266705	+	1399	604
YOL031C	chrXV	266122	267745	-	1624	1449
YOL030W	chrXV	267913	269830	+	1918	10732
YOL029C	chrXV	269706	271058	-	1353	16
YOL028C	chrXV	269936	271591	-	1656	435
YOL027C	chrXV	271773	273793	-	2021	6241
YOL026C	chrXV	273711	274377	-	667	883
YOL025W	chrXV	274866	277072	+	2207	1351
YOL024W	chrXV	277068	277647	+	580	34
YOL023W	chrXV	277874	280266	+	2393	1075
YOL022C	chrXV	280097	281528	-	1432	3972
YOL021C	chrXV	282302	285479	-	3178	11966
YOL020W	chrXV	286025	288180	+	2156	8280
YOL019W-A	chrXV	288420	288572	+	153	6
YOL019W	chrXV	288743	290819	+	2077	3621
YOL018C	chrXV	290618	292222	-	1605	1187
YOL017W	chrXV	292429	294803	+	2375	760
YOL016C	chrXV	294513	296227	-	1715	4570
YOL015W	chrXV	296411	298975	+	2565	421
YOL014W	chrXV	299472	300873	+	1402	1060
YOL013W-B	chrXV	300690	300980	+	291	0
YOL013W-A	chrXV	301047	301238	+	192	93
YOL013C	chrXV	301265	303193	-	1929	2655
YOL012C	chrXV	303360	304806	-	1447	2263
YOL011W	chrXV	304593	307689	+	3097	8637
YOL010W	chrXV	307883	309265	+	1383	2644
YOL009C	chrXV	309014	310823	-	1810	393
YOL008W	chrXV	309984	311138	+	1155	0
YOL007C	chrXV	310851	312502	-	1652	3435
YOL006C	chrXV	312919	315559	-	2641	4200
YOL005C	chrXV	315703	316585	-	883	3143
YOL004W	chrXV	316938	321548	+	4611	14491
YOL003C	chrXV	321655	323015	-	1361	1954
YOL002C	chrXV	323346	324650	-	1305	3892
YOL001W	chrXV	324805	326276	+	1472	1137
YOR001W	chrXV	326787	329263	+	2477	7605
YOR002W	chrXV	329361	331474	+	2114	5329
YOR003W	chrXV	331381	333104	+	1724	521
YOR004W	chrXV	333543	334576	+	1034	2168
YOR005C	chrXV	334399	337378	-	2980	1045
YOR006C	chrXV	337419	338688	-	1270	1386
YOR007C	chrXV	338629	340057	-	1429	21130
YOR008C	chrXV	340950	342711	-	1762	6414
YOR008C-A	chrXV	342857	343081	-	225	129
YOR008W-B	chrXV	343929	344030	+	102	100
YOR009W	chrXV	344335	345798	+	1464	392
YOR010C	chrXV	346081	347361	-	1281	234
YOR011W	chrXV	349679	353863	+	4185	3788
YOR011W-A	chrXV	355652	355858	+	207	8
YOR012W	chrXV	356543	356956	+	414	1
YOR013W	chrXV	356548	357293	+	746	159
YOR014W	chrXV	357415	360256	+	2842	866
YOR015W	chrXV	357866	360457	+	2592	0
YOR016C	chrXV	359726	361197	-	1472	2285
YOR017W	chrXV	361377	363954	+	2578	2295
YOR018W	chrXV	364313	367042	+	2730	2137
YOR019W	chrXV	368127	370319	+	2193	218
YOR020C	chrXV	369619	370925	-	1307	10454
YOR020W-A	chrXV	371155	372140	+	986	853
YOR021C	chrXV	372641	374798	-	2158	5036
YOR022C	chrXV	373671	375877	-	2207	428
YOR023C	chrXV	375953	377882	-	1930	1132
YOR024W	chrXV	377847	378170	+	324	2
YOR025W	chrXV	378143	379966	+	1824	1391
YOR026W	chrXV	379359	381008	+	1650	1147
YOR027W	chrXV	380952	383213	+	2262	22421
YOR028C	chrXV	383208	384695	-	1488	581
YOR029W	chrXV	384600	384935	+	336	4
YOR030W	chrXV	386749	389555	+	2807	2914
YOR032C	chrXV	389660	391267	-	1608	0
YOR032W-A	chrXV	389692	392569	+	2878	57
YOR033C	chrXV	392252	394665	-	2414	2195
YOR034C	chrXV	394729	397324	-	2596	2806
YOR034C-A	chrXV	397106	399157	-	2052	16
YOR035C	chrXV	397493	400124	-	2632	1140
YOR036W	chrXV	400291	401308	+	1018	1051
YOR037W	chrXV	401480	402818	+	1339	920
YOR038C	chrXV	402654	405458	-	2805	3181
YOR039W	chrXV	405602	407008	+	1407	4985
YOR040W	chrXV	407013	408263	+	1251	487
YOR041C	chrXV	407924	410009	-	2086	6
YOR042W	chrXV	408314	409909	+	1596	0
YOR043W	chrXV	410158	412486	+	2329	4791
YOR044W	chrXV	412708	413706	+	999	863
YOR045W	chrXV	413795	414497	+	703	1525
YOR046C	chrXV	414114	416108	-	1995	9653
YOR047C	chrXV	416170	418270	-	2101	4249
YOR048C	chrXV	418390	421706	-	3317	10683
YOR049C	chrXV	422390	423917	-	1528	1070
YOR050C	chrXV	424001	425997	-	1997	238
YOR051C	chrXV	424619	426291	-	1673	187
YOR052C	chrXV	426388	427437	-	1050	5610
YOR053W	chrXV	427817	428158	+	342	0
YOR054C	chrXV	427749	430017	-	2269	881
YOR055W	chrXV	429478	429912	+	435	0
YOR056C	chrXV	430188	431751	-	1564	3235
YOR057W	chrXV	432106	433502	+	1397	1866
YOR058C	chrXV	433417	436496	-	3080	2138
YOR059C	chrXV	438851	440839	-	1989	365
YOR060C	chrXV	439326	441190	-	1865	320
YOR061W	chrXV	441371	442803	+	1433	4636
YOR062C	chrXV	442635	444209	-	1575	551
YOR063W	chrXV	444105	445967	+	1863	235220
YOR064C	chrXV	445861	446796	-	936	486
YOR065W	chrXV	447084	448905	+	1822	2027
YOR066W	chrXV	449225	451599	+	2375	1720
YOR067C	chrXV	451644	453567	-	1924	3980
YOR069W	chrXV	453665	455987	+	2323	1905
YOR068C	chrXV	453869	454213	-	345	0
YOR070C	chrXV	455779	458029	-	2251	1835
YOR071C	chrXV	458740	461731	-	2992	2769
YOR072W	chrXV	461502	461816	+	315	0
YOR072W-A	chrXV	461791	462039	+	249	39
YOR072W-B	chrXV	464469	464630	+	162	2
YOR073W	chrXV	464694	466662	+	1969	991
YOR074C	chrXV	466569	467988	-	1420	1232
YOR073W-A	chrXV	467390	467623	+	234	0
YOR075W	chrXV	467798	469310	+	1513	1045
YOR076C	chrXV	469294	471659	-	2366	1785
YOR077W	chrXV	471861	473160	+	1300	0
YOR078W	chrXV	471904	473408	+	1505	225
YOR079C	chrXV	473338	474735	-	1398	1440
YOR080W	chrXV	474586	477179	+	2594	1311
YOR081C	chrXV	476812	479532	-	2721	2402
YOR082C	chrXV	479296	479637	-	342	0
YOR083W	chrXV	479371	481261	+	1891	0
YOR084W	chrXV	479662	481819	+	2158	300
YOR085W	chrXV	481918	483680	+	1763	4012
YOR086C	chrXV	483079	486972	-	3894	16506
YOR087W	chrXV	487615	489861	+	2247	2977
YOR089C	chrXV	489904	491805	-	1902	2221
YOR090C	chrXV	491040	493149	-	2110	1754
YOR091W	chrXV	493363	494934	+	1572	4399
YOR092W	chrXV	494889	497182	+	2294	3101
YOR093C	chrXV	497506	502452	-	4947	4550
YOR094W	chrXV	502697	503998	+	1302	93
YOR095C	chrXV	502879	504470	-	1592	1370
YOR096W	chrXV	504725	506857	+	2133	38580
YOR097C	chrXV	506726	507685	-	960	676
YOR098C	chrXV	507826	511283	-	3458	11384
YOR099W	chrXV	511620	513151	+	1532	13284
YOR100C	chrXV	513036	516357	-	3322	53
YOR101W	chrXV	515134	516493	+	1360	0
YOR102W	chrXV	516423	516773	+	351	0
YOR103C	chrXV	516358	517444	-	1087	221
YOR104W	chrXV	517626	518496	+	871	27
YOR105W	chrXV	517683	518984	+	1302	239
YOR106W	chrXV	519023	520081	+	1059	1127
YOR107W	chrXV	521062	522693	+	1632	1467
YOR108W	chrXV	522926	525029	+	2104	10486
YOR108C-A	chrXV	524605	524814	-	210	0
YOR109W	chrXV	525135	528771	+	3637	9160
YOR110W	chrXV	528864	530380	+	1517	1582
YOR111W	chrXV	530389	531459	+	1071	806
YOR112W	chrXV	531429	533860	+	2432	2810
YOR113W	chrXV	534075	536819	+	2745	2206
YOR114W	chrXV	537342	538959	+	1618	205
YOR115C	chrXV	538253	539531	-	1279	981
YOR116C	chrXV	539665	544379	-	4715	19022
YOR117W	chrXV	544912	546540	+	1629	9609
YOR118W	chrXV	546610	548748	+	2139	1288
YOR119C	chrXV	547763	550560	-	2798	2092
YOR120W	chrXV	550487	552238	+	1752	786
YOR121C	chrXV	551798	552103	-	306	0
YOR122C	chrXV	551932	552912	-	981	11776
YOR123C	chrXV	553107	554815	-	1709	1900
YOR124C	chrXV	554745	558765	-	4021	9337
YOR125C	chrXV	558738	559780	-	1043	1393
YOR126C	chrXV	559826	560953	-	1128	872
YOR127W	chrXV	560907	564354	+	3448	4881
YOR128C	chrXV	564399	566243	-	1845	7014
YOR129C	chrXV	566655	569636	-	2982	1637
YOR130C	chrXV	569600	570831	-	1232	838
YOR131C	chrXV	572068	572959	-	892	912
YOR132W	chrXV	573037	574945	+	1909	3058
YOR133W	chrXV	575006	578575	+	3570	294840
YOR134W	chrXV	578564	579793	+	1230	210
YOR135C	chrXV	580159	580500	-	342	0
YOR136W	chrXV	580066	581669	+	1604	7927
YOR137C	chrXV	581685	584048	-	2364	1639
YOR138C	chrXV	584237	586406	-	2170	2970
YOR139C	chrXV	586950	587342	-	393	0
YOR140W	chrXV	586624	589750	+	3127	1294
YOR141C	chrXV	589631	592616	-	2986	4749
YOR142W	chrXV	592829	594330	+	1502	8461
YOR143C	chrXV	600963	602425	-	1463	1481
YOR144C	chrXV	602578	605122	-	2545	1790
YOR145C	chrXV	605159	606237	-	1079	2275
YOR146W	chrXV	605695	606441	+	747	1
YOR147W	chrXV	606518	608663	+	2146	2434
YOR148C	chrXV	608412	609238	-	827	451
YOR149C	chrXV	609406	611451	-	2046	2301
YOR150W	chrXV	611946	612652	+	707	1826
YOR151C	chrXV	612651	616960	-	4310	30583
YOR152C	chrXV	617250	618886	-	1637	970
YOR153W	chrXV	619840	624375	+	4536	168057
YOR154W	chrXV	624531	626651	+	2121	2188
YOR155C	chrXV	626521	628025	-	1505	2197
YOR156C	chrXV	628105	630711	-	2607	1559
YOR157C	chrXV	630652	631813	-	1162	6717
YOR158W	chrXV	632074	633274	+	1201	269
YOR159C	chrXV	632464	633637	-	1174	642
YOR160W	chrXV	633740	636852	+	3113	4154
YOR161C	chrXV	636820	638695	-	1876	1191
YOR161W-A	chrXV	637574	637654	+	81	0
YOR161W-B	chrXV	637975	638235	+	261	0
YOR161C-C	chrXV	638713	639727	-	1015	104
YOR162C	chrXV	639409	642467	-	3059	2522
YOR163W	chrXV	642394	643380	+	987	601
YOR164C	chrXV	643109	644382	-	1274	4767
YOR165W	chrXV	644533	647235	+	2703	6873
YOR166C	chrXV	646895	648557	-	1663	1504
YOR167C	chrXV	648563	649019	-	457	26164
YOR168W	chrXV	649261	651908	+	2648	22552
YOR169C	chrXV	651376	651840	-	465	0
YOR170W	chrXV	651858	652163	+	306	0
YOR171C	chrXV	651783	653957	-	2175	3089
YOR172W	chrXV	654150	656780	+	2631	2359
YOR173W	chrXV	657167	658479	+	1313	351
YOR174W	chrXV	658459	659726	+	1268	1084
YOR175C	chrXV	659653	662143	-	2491	9725
YOR176W	chrXV	661914	663756	+	1843	6216
YOR177C	chrXV	665785	667179	-	1395	111
YOR178C	chrXV	667662	670567	-	2906	688
YOR179C	chrXV	671369	672459	-	1091	706
YOR180C	chrXV	674073	675668	-	1596	505
YOR181W	chrXV	675874	677970	+	2097	936
YOR182C	chrXV	678089	679173	-	1085	18369
YOR183W	chrXV	678787	679298	+	512	0
YOR184W	chrXV	679235	680686	+	1452	14006
YOR185C	chrXV	681271	682229	-	959	1135
YOR186W	chrXV	682419	683654	+	1236	90
YOR186C-A	chrXV	682976	683661	-	686	2
YOR187W	chrXV	683891	685563	+	1673	13849
YOR188W	chrXV	685671	689337	+	3667	4268
YOR189W	chrXV	689611	690848	+	1238	779
YOR190W	chrXV	690332	692299	+	1968	285
YOR191W	chrXV	692475	697334	+	4860	6817
YOR192C	chrXV	698029	701664	-	3636	1074
YOR192C-C	chrXV	703988	704224	-	237	379
YOR193W	chrXV	710375	711701	+	1327	495
YOR194C	chrXV	711310	712620	-	1311	1097
YOR195W	chrXV	712796	715577	+	2782	2086
YOR196C	chrXV	715193	716861	-	1669	2320
YOR197W	chrXV	717070	718595	+	1526	8637
YOR198C	chrXV	718418	720298	-	1881	16563
YOR199W	chrXV	720181	720510	+	330	0
YOR200W	chrXV	720417	720815	+	399	0
YOR201C	chrXV	720338	721771	-	1434	1278
YOR202W	chrXV	721923	722917	+	995	1499
YOR203W	chrXV	722565	722918	+	354	0
YOR204W	chrXV	722883	725507	+	2625	49287
YOR205C	chrXV	725201	727724	-	2524	1849
YOR206W	chrXV	727474	729731	+	2258	9728
YOR207C	chrXV	729669	733522	-	3854	13128
YOR208W	chrXV	733700	736309	+	2610	1866
YOR209C	chrXV	736193	737877	-	1685	11640
YOR210W	chrXV	738098	738847	+	750	2916
YOR211C	chrXV	738800	741776	-	2977	3887
YOR212W	chrXV	742533	744329	+	1797	4756
YOR213C	chrXV	744027	745399	-	1373	1274
YOR214C	chrXV	745593	746303	-	711	13
YOR215C	chrXV	746329	748709	-	2381	1183
YOR216C	chrXV	747354	749039	-	1686	375
YOR217W	chrXV	749187	752291	+	3105	4529
YOR218C	chrXV	751476	751895	-	420	0
YOR219C	chrXV	751896	755058	-	3163	4032
YOR220W	chrXV	754775	756290	+	1516	2341
YOR221C	chrXV	756268	757677	-	1410	2395
YOR222W	chrXV	757821	759313	+	1493	2803
YOR223W	chrXV	759646	760912	+	1267	4
YOR224C	chrXV	759751	761301	-	1551	5127
YOR225W	chrXV	761392	761721	+	330	0
YOR226C	chrXV	761457	762398	-	942	1946
YOR227W	chrXV	762593	766726	+	4134	3495
YOR228C	chrXV	766633	768224	-	1592	925
YOR229W	chrXV	768298	770085	+	1788	2842
YOR230W	chrXV	770652	772346	+	1695	23007
YOR231W	chrXV	772426	774381	+	1956	1451
YOR231C-A	chrXV	773163	773363	-	201	0
YOR232W	chrXV	774456	775586	+	1131	7470
YOR233W	chrXV	775668	778339	+	2672	3773
YOR234C	chrXV	778229	779426	-	1198	16519
YOR235W	chrXV	779870	780184	+	315	864
YOR236W	chrXV	780892	782010	+	1119	1376
YOR237W	chrXV	781956	783351	+	1396	204
YOR238W	chrXV	783648	784829	+	1182	839
YOR239W	chrXV	784576	786973	+	2398	7041
YOR241W	chrXV	786995	788641	+	1647	4162
YOR242C	chrXV	788742	789857	-	1116	247
YOR243C	chrXV	789838	792270	-	2433	8559
YOR244W	chrXV	792460	794062	+	1603	1753
YOR245C	chrXV	793908	795579	-	1672	2101
YOR246C	chrXV	795638	797217	-	1580	5374
YOR247W	chrXV	797676	798308	+	633	31
YOR248W	chrXV	797690	798533	+	844	233
YOR249C	chrXV	798601	800775	-	2175	1468
YOR250C	chrXV	800846	802413	-	1568	1769
YOR251C	chrXV	802455	803687	-	1233	2866
YOR252W	chrXV	803629	804366	+	738	1090
YOR253W	chrXV	804345	805103	+	759	2025
YOR254C	chrXV	804906	807072	-	2167	15890
YOR255W	chrXV	806991	808283	+	1293	0
YOR256C	chrXV	808176	810855	-	2680	4178
YOR257W	chrXV	810793	811553	+	761	554
YOR258W	chrXV	811523	813393	+	1871	144
YOR259C	chrXV	812004	813757	-	1754	1401
YOR260W	chrXV	813924	815938	+	2015	9209
YOR261C	chrXV	815693	817048	-	1356	5409
YOR262W	chrXV	817020	818447	+	1428	1756
YOR263C	chrXV	818757	819164	-	408	0
YOR264W	chrXV	818492	820334	+	1843	2481
YOR265W	chrXV	820383	821026	+	644	1259
YOR266W	chrXV	820919	822503	+	1585	690
YOR267C	chrXV	822391	825459	-	3069	3442
YOR268C	chrXV	825534	825932	-	399	41
YOR269W	chrXV	826274	828046	+	1773	1442
YOR270C	chrXV	827893	830762	-	2870	45252
YOR271C	chrXV	830916	832517	-	1602	17887
YOR272W	chrXV	832707	834426	+	1720	7746
YOR273C	chrXV	834231	836632	-	2402	2604
YOR274W	chrXV	837635	839413	+	1779	1059
YOR275C	chrXV	838841	841081	-	2241	2262
YOR276W	chrXV	841240	841982	+	743	2182
YOR277C	chrXV	841515	841823	-	309	0
YOR278W	chrXV	842403	843812	+	1410	10139
YOR279C	chrXV	843571	844932	-	1362	345
YOR280C	chrXV	844869	846010	-	1142	472
YOR281C	chrXV	845375	847215	-	1841	2007
YOR282W	chrXV	847000	847320	+	321	0
YOR283W	chrXV	847287	848488	+	1202	2834
YOR284W	chrXV	848401	849584	+	1184	535
YOR285W	chrXV	849581	850250	+	670	3478
YOR286W	chrXV	850244	850979	+	736	2877
YOR287C	chrXV	850864	851925	-	1062	750
YOR288C	chrXV	852025	854066	-	2042	1501
YOR289W	chrXV	853296	854193	+	898	4
YOR290C	chrXV	855147	860258	-	5112	7901
YOR291W	chrXV	861034	865705	+	4672	6454
YOR292C	chrXV	865575	866656	-	1082	915
YOR293W	chrXV	866860	868196	+	1337	31786
YOR293C-A	chrXV	867879	868218	-	340	0
YOR294W	chrXV	868247	869189	+	943	4467
YOR295W	chrXV	869131	870143	+	1013	680
YOR296W	chrXV	870086	874254	+	4169	3698
YOR297C	chrXV	874265	875347	-	1083	1463
YOR298W	chrXV	875599	877038	+	1440	84
YOR298C-A	chrXV	876366	877761	-	1396	17193
YOR299W	chrXV	878282	880744	+	2463	4659
YOR300W	chrXV	880522	880895	+	374	3
YOR301W	chrXV	880934	882728	+	1795	346
YOR302W	chrXV	881226	882856	+	1631	0
YOR303W	chrXV	882767	884213	+	1447	4998
YOR304W	chrXV	884472	887958	+	3487	4739
YOR304C-A	chrXV	887862	888786	-	925	652
YOR305W	chrXV	888959	891546	+	2588	886
YOR306C	chrXV	889761	893050	-	3290	504
YOR307C	chrXV	892279	894289	-	2011	2421
YOR308C	chrXV	894261	896425	-	2165	1268
YOR309C	chrXV	896548	898334	-	1787	4
YOR310C	chrXV	896709	898402	-	1694	0
YOR311C	chrXV	897097	900163	-	3067	3602
YOR312C	chrXV	900112	901419	-	1308	56194
YOR313C	chrXV	901634	903477	-	1844	107
YOR314W	chrXV	903043	903372	+	330	0
YOR314W-A	chrXV	904458	904568	+	111	4
YOR315W	chrXV	904603	906226	+	1624	4352
YOR316C	chrXV	906058	907766	-	1709	696
YOR316C-A	chrXV	906525	908197	-	1673	90
YOR317W	chrXV	909186	911694	+	2509	11972
YOR318C	chrXV	911615	912556	-	942	159
YOR319W	chrXV	912348	914045	+	1698	554
YOR320C	chrXV	913424	915214	-	1791	2736
YOR321W	chrXV	915830	918432	+	2603	3892
YOR322C	chrXV	918451	921328	-	2878	4085
YOR323C	chrXV	921058	922964	-	1907	14262
YOR324C	chrXV	923097	925197	-	2101	798
YOR325W	chrXV	923928	925072	+	1145	0
YOR326W	chrXV	925721	930445	+	4725	24606
YOR327C	chrXV	930502	931224	-	723	2634
YOR328W	chrXV	931803	936497	+	4695	2136
YOR329C	chrXV	936491	939407	-	2917	1648
YOR329W-A	chrXV	938970	939699	+	730	0
YOR330C	chrXV	939621	943385	-	3765	5482
YOR331C	chrXV	943565	944122	-	558	0
YOR332W	chrXV	943625	944478	+	854	4296
YOR333C	chrXV	944491	945041	-	551	0
YOR334W	chrXV	944537	946157	+	1621	504
YOR335C	chrXV	946007	949226	-	3220	53894
YOR335W-A	chrXV	946568	946648	+	81	0
YOR336W	chrXV	949748	954046	+	4299	8104
YOR337W	chrXV	954269	956881	+	2613	2845
YOR338W	chrXV	956809	958250	+	1442	1057
YOR339C	chrXV	958115	959560	-	1446	124
YOR340C	chrXV	958941	960555	-	1615	2908
YOR341W	chrXV	960987	965981	+	4995	66820
YOR342C	chrXV	966467	967921	-	1455	1293
YOR343C	chrXV	967092	968596	-	1505	97
YOR344C	chrXV	976547	978203	-	1657	5455
YOR345C	chrXV	981812	982162	-	351	0
YOR346W	chrXV	981632	984955	+	3324	1242
YOR347C	chrXV	983551	986561	-	3011	1322
YOR348C	chrXV	986720	988797	-	2078	103
YOR349W	chrXV	989789	992833	+	3045	1858
YOR350C	chrXV	992795	994936	-	2142	1456
YOR351C	chrXV	995018	996511	-	1494	155
YOR352W	chrXV	997100	998314	+	1215	923
YOR353C	chrXV	998453	1000828	-	2376	2117
YOR354C	chrXV	1001016	1003264	-	2249	5117
YOR355W	chrXV	1004548	1006896	+	2349	7306
YOR356W	chrXV	1007108	1009230	+	2123	3640
YOR357C	chrXV	1008985	1009739	-	755	1273
YOR358W	chrXV	1009916	1011222	+	1307	441
YOR359W	chrXV	1011047	1013071	+	2025	2424
YOR360C	chrXV	1013116	1015066	-	1951	6698
YOR361C	chrXV	1015361	1017652	-	2292	24772
YOR362C	chrXV	1017744	1019598	-	1855	9102
YOR363C	chrXV	1020222	1023212	-	2991	1753
YOR364W	chrXV	1023371	1023739	+	369	15
YOR365C	chrXV	1023461	1025572	-	2112	0
YOR366W	chrXV	1023479	1025642	+	2164	3
YOR367W	chrXV	1025841	1026790	+	950	732
YOR368W	chrXV	1026425	1028166	+	1742	647
YOR369C	chrXV	1027596	1029248	-	1653	75970
YOR370C	chrXV	1028991	1032691	-	3701	8401
YOR371C	chrXV	1031405	1034228	-	2824	1481
YOR372C	chrXV	1034466	1036563	-	2098	2826
YOR373W	chrXV	1036834	1039389	+	2556	1645
YOR374W	chrXV	1039773	1041654	+	1882	5280
YOR375C	chrXV	1041324	1043222	-	1899	13249
YOR376W	chrXV	1043191	1043559	+	369	11
YOR376W-A	chrXV	1044706	1046406	+	1701	1006
YOR377W	chrXV	1046151	1048142	+	1992	3767
YOR378W	chrXV	1049389	1051127	+	1739	586
YOR379C	chrXV	1050726	1051064	-	339	0
YOR380W	chrXV	1051067	1053574	+	2508	730
YOR381W	chrXV	1054901	1057796	+	2896	1020
YOR381W-A	chrXV	1057950	1059390	+	1441	106
YOR382W	chrXV	1059214	1060128	+	915	1668
YOR383C	chrXV	1060241	1062089	-	1849	4278
YOR384W	chrXV	1061526	1064685	+	3160	1712
YOR385W	chrXV	1064602	1066459	+	1858	3042
YOR386W	chrXV	1066825	1068761	+	1937	934
YOR387C	chrXV	1069534	1070914	-	1381	192
YOR388C	chrXV	1071793	1072923	-	1131	65
YOR389W	chrXV	1074213	1076087	+	1875	475
YOR390W	chrXV	1076706	1078206	+	1501	1058
YOR391C	chrXV	1078545	1079258	-	714	16
YOR392W	chrXV	1079282	1079725	+	444	4
YOR393W	chrXV	1080276	1081589	+	1314	26
YOR394W	chrXV	1082718	1083212	+	495	33
YOR394C-A	chrXV	1084202	1084369	-	168	0
YOR396W	chrXV	1085473	1090863	+	5391	5488
YOR396C-A	chrXV	1090015	1090497	-	483	0
YPL283C	chrXVI	280	6007	-	5728	3678
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	16
YPL281C	chrXVI	9557	10870	-	1314	5
YPL280W	chrXVI	11887	12600	+	714	18
YPL279C	chrXVI	12938	14414	-	1477	1105
YPL278C	chrXVI	15053	15355	-	303	61
YPL277C	chrXVI	15405	16868	-	1464	218
YPL274W	chrXVI	21794	25062	+	3269	3960
YPL273W	chrXVI	24886	26177	+	1292	11225
YPL272C	chrXVI	26611	28164	-	1554	532
YPL271W	chrXVI	29060	30388	+	1329	2332
YPL270W	chrXVI	30410	32907	+	2498	3723
YPL269W	chrXVI	33001	35095	+	2095	1105
YPL268W	chrXVI	35172	37991	+	2820	2095
YPL267W	chrXVI	38154	39125	+	972	573
YPL266W	chrXVI	39074	40340	+	1267	4644
YPL265W	chrXVI	40917	43190	+	2274	9282
YPL264C	chrXVI	43006	44366	-	1361	256
YPL263C	chrXVI	44267	46526	-	2260	6579
YPL262W	chrXVI	47143	49062	+	1920	8806
YPL261C	chrXVI	48736	49543	-	808	0
YPL260W	chrXVI	49179	51316	+	2138	3811
YPL259C	chrXVI	51030	52728	-	1699	1943
YPL258C	chrXVI	53421	56013	-	2593	1243
YPL257W	chrXVI	63202	64870	+	1669	417
YPL256C	chrXVI	64735	66838	-	2104	5165
YPL255W	chrXVI	67583	69118	+	1536	1265
YPL254W	chrXVI	69229	71018	+	1790	2182
YPL253C	chrXVI	70928	73095	-	2168	943
YPL252C	chrXVI	73228	73974	-	747	561
YPL251W	chrXVI	73625	73927	+	303	0
YPL250C	chrXVI	73940	74787	-	848	698
YPL249C-A	chrXVI	75449	76398	-	950	1429
YPL250W-A	chrXVI	75702	75989	+	288	0
YPL249C	chrXVI	76604	79457	-	2854	2578
YPL248C	chrXVI	79515	82378	-	2864	1169
YPL247C	chrXVI	82525	84288	-	1764	1361
YPL246C	chrXVI	84245	85708	-	1464	4315
YPL245W	chrXVI	85520	87019	+	1500	2401
YPL244C	chrXVI	86834	88318	-	1485	2792
YPL243W	chrXVI	88195	90994	+	2800	8003
YPL242C	chrXVI	90622	95109	-	4488	5204
YPL241C	chrXVI	95223	96445	-	1223	780
YPL240C	chrXVI	96377	98747	-	2371	27369
YPL239W	chrXVI	98904	100291	+	1388	3376
YPL238C	chrXVI	100474	100863	-	390	0
YPL237W	chrXVI	100144	101481	+	1338	11
YPL236C	chrXVI	100764	102981	-	2218	1055
YPL235W	chrXVI	102873	104899	+	2027	5557
YPL234C	chrXVI	104486	105844	-	1359	4293
YPL233W	chrXVI	105995	106943	+	949	181
YPL232W	chrXVI	106380	108226	+	1847	3934
YPL231W	chrXVI	108652	114315	+	5664	138327
YPL230W	chrXVI	115069	115293	+	225	42
YPL229W	chrXVI	116681	117975	+	1295	415
YPL228W	chrXVI	118226	120238	+	2013	2380
YPL227C	chrXVI	120073	121525	-	1453	2542
YPL226W	chrXVI	121704	125626	+	3923	48677
YPL225W	chrXVI	125966	126660	+	695	5144
YPL224C	chrXVI	126439	128333	-	1895	2138
YPL223C	chrXVI	128407	129251	-	845	177
YPL222W	chrXVI	130039	132318	+	2280	685
YPL222C-A	chrXVI	131743	132206	-	464	0
YPL221W	chrXVI	132786	135601	+	2816	10203
YPL220W	chrXVI	135770	136733	+	964	59175
YPL219W	chrXVI	136539	138631	+	2093	950
YPL218W	chrXVI	138636	139667	+	1032	10380
YPL217C	chrXVI	139522	143213	-	3692	9643
YPL216W	chrXVI	143821	147129	+	3309	1266
YPL215W	chrXVI	146761	148604	+	1844	2226
YPL214C	chrXVI	148403	150313	-	1911	1419
YPL213W	chrXVI	150380	151479	+	1100	548
YPL212C	chrXVI	151337	153209	-	1873	5687
YPL211W	chrXVI	153466	154411	+	946	3483
YPL210C	chrXVI	154088	156231	-	2144	4692
YPL209C	chrXVI	155911	158058	-	2148	343
YPL208W	chrXVI	157796	159665	+	1870	2353
