# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929264/counts.txt" "../results/control/9929264/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929264/alignment_sorted.bam
YOR278W	chrXV	842403	843812	+	1410	8263
YOR279C	chrXV	843571	844932	-	1362	256
YOR280C	chrXV	844869	846010	-	1142	451
YOR281C	chrXV	845375	847215	-	1841	2192
YOR282W	chrXV	847000	847320	+	321	0
YOR283W	chrXV	847287	848488	+	1202	3570
YOR284W	chrXV	848401	849584	+	1184	679
YOR285W	chrXV	849581	850250	+	670	4321
YOR286W	chrXV	850244	850979	+	736	3692
YOR287C	chrXV	850864	851925	-	1062	997
YOR288C	chrXV	852025	854066	-	2042	1573
YOR289W	chrXV	853296	854193	+	898	5
YOR290C	chrXV	855147	860258	-	5112	7175
YOR291W	chrXV	861034	865705	+	4672	6004
YOR292C	chrXV	865575	866656	-	1082	952
YOR293W	chrXV	866860	868196	+	1337	43132
YOR293C-A	chrXV	867879	868218	-	340	0
YOR294W	chrXV	868247	869189	+	943	5814
YOR295W	chrXV	869131	870143	+	1013	841
YOR296W	chrXV	870086	874254	+	4169	4102
YOR297C	chrXV	874265	875347	-	1083	1819
YOR298W	chrXV	875599	877038	+	1440	142
YOR298C-A	chrXV	876366	877761	-	1396	16931
YOR299W	chrXV	878282	880744	+	2463	4326
YOR300W	chrXV	880522	880895	+	374	8
YOR301W	chrXV	880934	882728	+	1795	387
YOR302W	chrXV	881226	882856	+	1631	0
YOR303W	chrXV	882767	884213	+	1447	7320
YOR304W	chrXV	884472	887958	+	3487	5647
YOR304C-A	chrXV	887862	888786	-	925	715
YOR305W	chrXV	888959	891546	+	2588	1262
YOR306C	chrXV	889761	893050	-	3290	529
YOR307C	chrXV	892279	894289	-	2011	2795
YOR308C	chrXV	894261	896425	-	2165	1372
YOR309C	chrXV	896548	898334	-	1787	2
YOR310C	chrXV	896709	898402	-	1694	0
YOR311C	chrXV	897097	900163	-	3067	4722
YOR312C	chrXV	900112	901419	-	1308	72790
YOR313C	chrXV	901634	903477	-	1844	270
YOR314W	chrXV	903043	903372	+	330	0
YOR314W-A	chrXV	904458	904568	+	111	0
YOR315W	chrXV	904603	906226	+	1624	6699
YOR316C	chrXV	906058	907766	-	1709	909
YOR316C-A	chrXV	906525	908197	-	1673	103
YOR317W	chrXV	909186	911694	+	2509	10820
YOR318C	chrXV	911615	912556	-	942	229
YOR319W	chrXV	912348	914045	+	1698	763
YOR320C	chrXV	913424	915214	-	1791	3370
YOR321W	chrXV	915830	918432	+	2603	4345
YOR322C	chrXV	918451	921328	-	2878	4876
YOR323C	chrXV	921058	922964	-	1907	14639
YOR324C	chrXV	923097	925197	-	2101	723
YOR325W	chrXV	923928	925072	+	1145	0
YOR326W	chrXV	925721	930445	+	4725	26690
YOR327C	chrXV	930502	931224	-	723	2648
YOR328W	chrXV	931803	936497	+	4695	2181
YOR329C	chrXV	936491	939407	-	2917	1390
YOR329W-A	chrXV	938970	939699	+	730	1
YOR330C	chrXV	939621	943385	-	3765	5396
YOR331C	chrXV	943565	944122	-	558	0
YOR332W	chrXV	943625	944478	+	854	5152
YOR333C	chrXV	944491	945041	-	551	0
YOR334W	chrXV	944537	946157	+	1621	664
YOR335C	chrXV	946007	949226	-	3220	54972
YOR335W-A	chrXV	946568	946648	+	81	0
YOR336W	chrXV	949748	954046	+	4299	8236
YOR337W	chrXV	954269	956881	+	2613	3333
YOR338W	chrXV	956809	958250	+	1442	1384
YOR339C	chrXV	958115	959560	-	1446	148
YOR340C	chrXV	958941	960555	-	1615	3712
YOR341W	chrXV	960987	965981	+	4995	80859
YOR342C	chrXV	966467	967921	-	1455	1355
YOR343C	chrXV	967092	968596	-	1505	71
YOR344C	chrXV	976547	978203	-	1657	3962
YOR345C	chrXV	981812	982162	-	351	0
YOR346W	chrXV	981632	984955	+	3324	1096
YOR347C	chrXV	983551	986561	-	3011	851
YOR348C	chrXV	986720	988797	-	2078	116
YOR349W	chrXV	989789	992833	+	3045	1973
YOR350C	chrXV	992795	994936	-	2142	1764
YOR351C	chrXV	995018	996511	-	1494	151
YOR352W	chrXV	997100	998314	+	1215	1019
YOR353C	chrXV	998453	1000828	-	2376	2210
YOR354C	chrXV	1001016	1003264	-	2249	6098
YOR355W	chrXV	1004548	1006896	+	2349	9885
YOR356W	chrXV	1007108	1009230	+	2123	3190
YOR357C	chrXV	1008985	1009739	-	755	1625
YOR358W	chrXV	1009916	1011222	+	1307	621
YOR359W	chrXV	1011047	1013071	+	2025	2358
YOR360C	chrXV	1013116	1015066	-	1951	9678
YOR361C	chrXV	1015361	1017652	-	2292	28215
YOR362C	chrXV	1017744	1019598	-	1855	9511
YOR363C	chrXV	1020222	1023212	-	2991	1862
YOR364W	chrXV	1023371	1023739	+	369	16
YOR365C	chrXV	1023461	1025572	-	2112	0
YOR366W	chrXV	1023479	1025642	+	2164	5
YOR367W	chrXV	1025841	1026790	+	950	816
YOR368W	chrXV	1026425	1028166	+	1742	798
YOR369C	chrXV	1027596	1029248	-	1653	87056
YOR370C	chrXV	1028991	1032691	-	3701	9550
YOR371C	chrXV	1031405	1034228	-	2824	1387
YOR372C	chrXV	1034466	1036563	-	2098	2346
YOR373W	chrXV	1036834	1039389	+	2556	1360
YOR374W	chrXV	1039773	1041654	+	1882	3116
YOR375C	chrXV	1041324	1043222	-	1899	8759
YOR376W	chrXV	1043191	1043559	+	369	22
YOR376W-A	chrXV	1044706	1046406	+	1701	944
YOR377W	chrXV	1046151	1048142	+	1992	4009
YOR378W	chrXV	1049389	1051127	+	1739	673
YOR379C	chrXV	1050726	1051064	-	339	0
YOR380W	chrXV	1051067	1053574	+	2508	759
YOR381W	chrXV	1054901	1057796	+	2896	1206
YOR381W-A	chrXV	1057950	1059390	+	1441	91
YOR382W	chrXV	1059214	1060128	+	915	1976
YOR383C	chrXV	1060241	1062089	-	1849	9252
YOR384W	chrXV	1061526	1064685	+	3160	1455
YOR385W	chrXV	1064602	1066459	+	1858	1728
YOR386W	chrXV	1066825	1068761	+	1937	781
YOR387C	chrXV	1069534	1070914	-	1381	281
YOR388C	chrXV	1071793	1072923	-	1131	59
YOR389W	chrXV	1074213	1076087	+	1875	641
YOR390W	chrXV	1076706	1078206	+	1501	1317
YOR391C	chrXV	1078545	1079258	-	714	12
YOR392W	chrXV	1079282	1079725	+	444	2
YOR393W	chrXV	1080276	1081589	+	1314	22
YOR394W	chrXV	1082718	1083212	+	495	33
YOR394C-A	chrXV	1084202	1084369	-	168	0
YOR396W	chrXV	1085473	1090863	+	5391	4458
YOR396C-A	chrXV	1090015	1090497	-	483	0
YPL283C	chrXVI	280	6007	-	5728	2972
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	24
YPL281C	chrXVI	9557	10870	-	1314	13
YPL280W	chrXVI	11887	12600	+	714	24
YPL279C	chrXVI	12938	14414	-	1477	1420
YPL278C	chrXVI	15053	15355	-	303	88
YPL277C	chrXVI	15405	16868	-	1464	262
YPL274W	chrXVI	21794	25062	+	3269	4236
YPL273W	chrXVI	24886	26177	+	1292	13684
YPL272C	chrXVI	26611	28164	-	1554	646
YPL271W	chrXVI	29060	30388	+	1329	2268
YPL270W	chrXVI	30410	32907	+	2498	4105
YPL269W	chrXVI	33001	35095	+	2095	743
YPL268W	chrXVI	35172	37991	+	2820	2280
YPL267W	chrXVI	38154	39125	+	972	621
YPL266W	chrXVI	39074	40340	+	1267	6087
YPL265W	chrXVI	40917	43190	+	2274	7891
YPL264C	chrXVI	43006	44366	-	1361	280
YPL263C	chrXVI	44267	46526	-	2260	6705
YPL262W	chrXVI	47143	49062	+	1920	10312
YPL261C	chrXVI	48736	49543	-	808	0
YPL260W	chrXVI	49179	51316	+	2138	3543
YPL259C	chrXVI	51030	52728	-	1699	1454
YPL258C	chrXVI	53421	56013	-	2593	1179
YPL257W	chrXVI	63202	64870	+	1669	576
YPL256C	chrXVI	64735	66838	-	2104	3206
YPL255W	chrXVI	67583	69118	+	1536	985
YPL254W	chrXVI	69229	71018	+	1790	1809
YPL253C	chrXVI	70928	73095	-	2168	1233
YPL252C	chrXVI	73228	73974	-	747	426
YPL251W	chrXVI	73625	73927	+	303	0
YPL250C	chrXVI	73940	74787	-	848	827
YPL249C-A	chrXVI	75449	76398	-	950	1218
YPL250W-A	chrXVI	75702	75989	+	288	0
YPL249C	chrXVI	76604	79457	-	2854	1888
YPL248C	chrXVI	79515	82378	-	2864	938
YPL247C	chrXVI	82525	84288	-	1764	1222
YPL246C	chrXVI	84245	85708	-	1464	5477
YPL245W	chrXVI	85520	87019	+	1500	3185
YPL244C	chrXVI	86834	88318	-	1485	3170
YPL243W	chrXVI	88195	90994	+	2800	10087
YPL242C	chrXVI	90622	95109	-	4488	6536
YPL241C	chrXVI	95223	96445	-	1223	1066
YPL240C	chrXVI	96377	98747	-	2371	24526
YPL239W	chrXVI	98904	100291	+	1388	4069
YPL238C	chrXVI	100474	100863	-	390	0
YPL237W	chrXVI	100144	101481	+	1338	14
YPL236C	chrXVI	100764	102981	-	2218	1005
YPL235W	chrXVI	102873	104899	+	2027	6772
YPL234C	chrXVI	104486	105844	-	1359	4377
YPL233W	chrXVI	105995	106943	+	949	261
YPL232W	chrXVI	106380	108226	+	1847	4358
YPL231W	chrXVI	108652	114315	+	5664	127164
YPL230W	chrXVI	115069	115293	+	225	30
YPL229W	chrXVI	116681	117975	+	1295	229
YPL228W	chrXVI	118226	120238	+	2013	2368
YPL227C	chrXVI	120073	121525	-	1453	3291
YPL226W	chrXVI	121704	125626	+	3923	46401
YPL225W	chrXVI	125966	126660	+	695	6546
YPL224C	chrXVI	126439	128333	-	1895	1966
YPL223C	chrXVI	128407	129251	-	845	212
YPL222W	chrXVI	130039	132318	+	2280	703
YPL222C-A	chrXVI	131743	132206	-	464	0
YPL221W	chrXVI	132786	135601	+	2816	9691
YPL220W	chrXVI	135770	136733	+	964	70186
YPL219W	chrXVI	136539	138631	+	2093	795
YPL218W	chrXVI	138636	139667	+	1032	11053
YPL217C	chrXVI	139522	143213	-	3692	8095
YPL216W	chrXVI	143821	147129	+	3309	1644
YPL215W	chrXVI	146761	148604	+	1844	2263
YPL214C	chrXVI	148403	150313	-	1911	1543
YPL213W	chrXVI	150380	151479	+	1100	598
YPL212C	chrXVI	151337	153209	-	1873	7001
YPL211W	chrXVI	153466	154411	+	946	4971
YPL210C	chrXVI	154088	156231	-	2144	5772
YPL209C	chrXVI	155911	158058	-	2148	431
YPL208W	chrXVI	157796	159665	+	1870	2500
YPL207W	chrXVI	159832	162430	+	2599	9820
YPL206C	chrXVI	162288	163671	-	1384	1848
YPL205C	chrXVI	163922	164266	-	345	29
YPL204W	chrXVI	164066	165950	+	1885	4599
YPL203W	chrXVI	166083	168200	+	2118	2015
YPL202C	chrXVI	167670	169462	-	1793	722
YPL201C	chrXVI	169716	171468	-	1753	222
YPL200W	chrXVI	171460	172506	+	1047	0
YPL199C	chrXVI	171193	173021	-	1829	857
YPL198W	chrXVI	173115	174943	+	1829	7368
YPL197C	chrXVI	174343	174756	-	414	0
YPL196W	chrXVI	174966	176048	+	1083	940
YPL195W	chrXVI	176169	179153	+	2985	6411
YPL194W	chrXVI	179227	181373	+	2147	775
YPL193W	chrXVI	181331	183171	+	1841	1252
YPL192C	chrXVI	182571	183256	-	686	0
YPL191C	chrXVI	183012	184749	-	1738	647
YPL190C	chrXVI	184842	187844	-	3003	3389
YPL189C-A	chrXVI	188024	188646	-	623	1
YPL189W	chrXVI	188108	191645	+	3538	260
YPL188W	chrXVI	191381	192943	+	1563	1836
YPL187W	chrXVI	193583	194372	+	790	13
YPL186C	chrXVI	194284	195566	-	1283	56
YPL185W	chrXVI	194821	195986	+	1166	0
YPL184C	chrXVI	195441	198461	-	3021	5932
YPL183W-A	chrXVI	198041	199528	+	1488	1148
YPL183C	chrXVI	199407	202598	-	3192	11033
YPL182C	chrXVI	203306	203689	-	384	0
YPL181W	chrXVI	203174	205049	+	1876	1725
YPL180W	chrXVI	205194	207849	+	2656	2816
YPL179W	chrXVI	207938	210139	+	2202	5999
YPL178W	chrXVI	212110	212956	+	847	2920
YPL177C	chrXVI	212915	214147	-	1233	1993
YPL176C	chrXVI	215714	218397	-	2684	5246
YPL175W	chrXVI	218589	220651	+	2063	1949
YPL174C	chrXVI	220167	222773	-	2607	974
YPL173W	chrXVI	223077	224214	+	1138	1536
YPL172C	chrXVI	224214	225879	-	1666	1717
YPL171C	chrXVI	226004	227886	-	1883	209
YPL170W	chrXVI	228158	228994	+	837	1321
YPL169C	chrXVI	228833	230889	-	2057	5687
YPL168W	chrXVI	231072	232604	+	1533	845
YPL167C	chrXVI	232593	237107	-	4515	1920
YPL166W	chrXVI	237297	239221	+	1925	62
YPL165C	chrXVI	237635	239121	-	1487	0
YPL164C	chrXVI	239238	241526	-	2289	938
YPL163C	chrXVI	241661	243846	-	2186	1640
YPL162C	chrXVI	242325	244085	-	1761	235
YPL161C	chrXVI	244319	246220	-	1902	1915
YPL160W	chrXVI	246891	250522	+	3632	79092
YPL159C	chrXVI	250595	251916	-	1322	1929
YPL158C	chrXVI	251966	254427	-	2462	3431
YPL157W	chrXVI	254559	256162	+	1604	1046
YPL156C	chrXVI	255528	256836	-	1309	574
YPL155C	chrXVI	256784	259416	-	2633	2010
YPL154C	chrXVI	259490	261207	-	1718	23394
YPL153C	chrXVI	261547	264380	-	2834	1377
YPL152W-A	chrXVI	264571	265561	+	991	35
YPL152W	chrXVI	264965	266280	+	1316	598
YPL151C	chrXVI	266081	268014	-	1934	1315
YPL150W	chrXVI	268150	271001	+	2852	3275
YPL149W	chrXVI	271233	272380	+	1148	899
YPL148C	chrXVI	271740	272952	-	1213	263
YPL147W	chrXVI	273255	275867	+	2613	441
YPL146C	chrXVI	276019	277629	-	1611	3370
YPL145C	chrXVI	277651	280023	-	2373	16752
YPL144W	chrXVI	279989	281055	+	1067	813
YPL143W	chrXVI	282077	283385	+	1309	981
YPL142C	chrXVI	282686	283003	-	318	0
YPL141C	chrXVI	283232	286289	-	3058	1664
YPL140C	chrXVI	287285	289267	-	1983	1187
YPL139C	chrXVI	289514	291107	-	1594	1282
YPL138C	chrXVI	291149	292631	-	1483	1317
YPL137C	chrXVI	292612	296720	-	4109	8960
YPL136W	chrXVI	296273	296776	+	504	0
YPL135W	chrXVI	296968	298442	+	1475	804
YPL135C-A	chrXVI	296684	298108	-	1425	18
YPL134C	chrXVI	298437	300263	-	1827	623
YPL133C	chrXVI	299742	301400	-	1659	919
YPL132W	chrXVI	301486	303056	+	1571	1558
YPL131W	chrXVI	303057	304417	+	1361	201784
YPL130W	chrXVI	304387	305058	+	672	26
YPL129W	chrXVI	305227	306362	+	1136	3320
YPL128C	chrXVI	306069	308308	-	2240	2800
YPL127C	chrXVI	308373	309689	-	1317	2856
YPL126W	chrXVI	310191	312991	+	2801	16766
YPL125W	chrXVI	313231	316550	+	3320	7045
YPL124W	chrXVI	316639	317614	+	976	316
YPL123C	chrXVI	317484	319044	-	1561	504
YPL122C	chrXVI	319127	320833	-	1707	2545
YPL121C	chrXVI	320962	321630	-	669	14
YPL120W	chrXVI	322055	324087	+	2033	896
YPL119C-A	chrXVI	323737	325581	-	1845	58
YPL119C	chrXVI	324411	326264	-	1854	235
YPL118W	chrXVI	326542	327816	+	1275	4632
YPL117C	chrXVI	327680	328939	-	1260	10677
YPL116W	chrXVI	329409	331835	+	2427	3641
YPL115C	chrXVI	332100	335486	-	3387	3108
YPL114W	chrXVI	335895	337472	+	1578	46
YPL113C	chrXVI	335692	337181	-	1490	33
YPL112C	chrXVI	337357	339227	-	1871	2491
YPL111W	chrXVI	339604	341089	+	1486	4230
YPL110C	chrXVI	341068	344739	-	3672	2824
YPL109C	chrXVI	345140	347471	-	2332	833
YPL108W	chrXVI	348420	349061	+	642	397
YPL107W	chrXVI	349036	350127	+	1092	589
YPL106C	chrXVI	349955	352355	-	2401	126678
YPL105C	chrXVI	352734	355455	-	2722	3936
YPL104W	chrXVI	355621	357804	+	2184	1793
YPL103C	chrXVI	357381	359425	-	2045	1413
YPL102C	chrXVI	360003	360305	-	303	6
YPL101W	chrXVI	360158	361821	+	1664	3820
YPL100W	chrXVI	361815	363523	+	1709	759
YPL099C	chrXVI	362870	364099	-	1230	835
YPL098C	chrXVI	364256	365013	-	758	2680
YPL097W	chrXVI	364869	366548	+	1680	1404
YPL096C-A	chrXVI	366310	367546	-	1237	287
YPL096W	chrXVI	366911	369667	+	2757	271
YPL095C	chrXVI	367962	369543	-	1582	0
YPL094C	chrXVI	369423	370734	-	1312	6862
YPL093W	chrXVI	370873	373158	+	2286	29171
YPL092W	chrXVI	373159	376721	+	3563	3081
YPL091W	chrXVI	375468	377228	+	1761	1026
YPL090C	chrXVI	376993	378451	-	1459	77747
YPL089C	chrXVI	378993	381444	-	2452	1948
YPL088W	chrXVI	381872	383081	+	1210	757
YPL087W	chrXVI	383193	384554	+	1362	2571
YPL086C	chrXVI	384635	386525	-	1891	6877
YPL085W	chrXVI	387067	393654	+	6588	11743
YPL084W	chrXVI	393981	396722	+	2742	3071
YPL083C	chrXVI	396039	398183	-	2145	1821
YPL082C	chrXVI	398480	404083	-	5604	12078
YPL081W	chrXVI	404909	406716	+	1808	7954
YPL080C	chrXVI	406036	406669	-	634	0
YPL079W	chrXVI	406519	407851	+	1333	42500
YPL078C	chrXVI	407552	408847	-	1296	4531
YPL077C	chrXVI	408932	410118	-	1187	553
YPL076W	chrXVI	410284	412068	+	1785	910
YPL075W	chrXVI	412176	415530	+	3355	5064
YPL074W	chrXVI	415710	418165	+	2456	2478
YPL073C	chrXVI	418499	418984	-	486	0
YPL072W	chrXVI	418314	420070	+	1757	568
YPL071C	chrXVI	419832	420624	-	793	602
YPL070W	chrXVI	420732	423053	+	2322	1873
YPL069C	chrXVI	422668	423935	-	1268	1130
YPL068C	chrXVI	424130	425500	-	1371	420
YPL067C	chrXVI	424696	425904	-	1209	351
YPL066W	chrXVI	426062	427858	+	1797	1141
YPL065W	chrXVI	427898	428797	+	900	465
YPL064C	chrXVI	428584	429658	-	1075	969
YPL063W	chrXVI	429807	431584	+	1778	8230
YPL062W	chrXVI	431750	432512	+	763	4
YPL061W	chrXVI	432467	434236	+	1770	101798
YPL060W	chrXVI	434284	435910	+	1627	681
YPL059W	chrXVI	444519	445697	+	1179	3375
YPL058C	chrXVI	445842	450377	-	4536	13431
YPL057C	chrXVI	451460	453315	-	1856	3007
YPL056C	chrXVI	453207	454779	-	1573	2
YPL055C	chrXVI	453445	455009	-	1565	117
YPL054W	chrXVI	455657	457021	+	1365	57
YPL053C	chrXVI	456919	458545	-	1627	4818
YPL052W	chrXVI	458742	459919	+	1178	1190
YPL051W	chrXVI	459908	460739	+	832	614
YPL050C	chrXVI	460512	462183	-	1672	9023
YPL049C	chrXVI	462293	464171	-	1879	2733
YPL048W	chrXVI	464281	465928	+	1648	17234
YPL047W	chrXVI	465828	467022	+	1195	0
YPL046C	chrXVI	465786	467001	-	1216	0
YPL045W	chrXVI	467157	469922	+	2766	2693
YPL044C	chrXVI	469815	470514	-	700	0
YPL043W	chrXVI	469853	472114	+	2262	6093
YPL042C	chrXVI	472894	475001	-	2108	1765
YPL041C	chrXVI	474915	477173	-	2259	499
YPL040C	chrXVI	475925	479027	-	3103	1440
YPL039W	chrXVI	479168	480327	+	1160	0
YPL038W-A	chrXVI	479243	480400	+	1158	0
YPL038W	chrXVI	480319	481202	+	884	850
YPL037C	chrXVI	481318	482905	-	1588	24479
YPL036W	chrXVI	482497	486277	+	3781	981
YPL035C	chrXVI	486564	486911	-	348	0
YPL034W	chrXVI	486334	487427	+	1094	317
YPL033C	chrXVI	487208	488207	-	1000	8
YPL032C	chrXVI	488528	491566	-	3039	4553
YPL031C	chrXVI	491651	493305	-	1655	2677
YPL030W	chrXVI	493451	495355	+	1905	3858
YPL029W	chrXVI	495437	497790	+	2354	2007
YPL028W	chrXVI	497929	499392	+	1464	16546
YPL027W	chrXVI	499665	500402	+	738	12
YPL026C	chrXVI	500421	502277	-	1857	2313
YPL025C	chrXVI	502260	503282	-	1023	56
YPL024W	chrXVI	503147	504734	+	1588	635
YPL023C	chrXVI	504147	506444	-	2298	3157
YPL022W	chrXVI	506603	510531	+	3929	4971
YPL021W	chrXVI	511101	511664	+	564	6
YPL020C	chrXVI	512216	514309	-	2094	1522
YPL019C	chrXVI	514386	517265	-	2880	3504
YPL018W	chrXVI	517585	519922	+	2338	389
YPL017C	chrXVI	518734	520233	-	1500	3
YPL016W	chrXVI	521014	524958	+	3945	3706
YPL015C	chrXVI	525480	527490	-	2011	3496
YPL014W	chrXVI	527422	528948	+	1527	185
YPL013C	chrXVI	528656	529402	-	747	1062
YPL012W	chrXVI	529603	533541	+	3939	29011
YPL011C	chrXVI	533388	534765	-	1378	1967
YPL010W	chrXVI	534884	535812	+	929	6424
YPL009C	chrXVI	535603	538955	-	3353	4454
YPL008W	chrXVI	539149	542082	+	2934	2051
YPL007C	chrXVI	541963	543902	-	1940	1563
YPL006W	chrXVI	544589	548364	+	3776	6562
YPL005W	chrXVI	548469	550420	+	1952	727
YPL004C	chrXVI	550308	551899	-	1592	12388
YPL003W	chrXVI	551969	553510	+	1542	986
YPL002C	chrXVI	553253	554393	-	1141	826
YPL001W	chrXVI	554549	555801	+	1253	1833
YPR001W	chrXVI	556308	557974	+	1667	404
YPR002W	chrXVI	558219	560137	+	1919	390
YPR002C-A	chrXVI	560445	561272	-	828	301
YPR003C	chrXVI	561303	563823	-	2521	1429
YPR004C	chrXVI	563864	565092	-	1229	5147
YPR005C	chrXVI	565475	567090	-	1616	396
YPR006C	chrXVI	567269	568996	-	1728	734
YPR007C	chrXVI	569336	571378	-	2043	67
YPR008W	chrXVI	572630	575247	+	2618	5041
YPR009W	chrXVI	576292	577551	+	1260	883
YPR010C	chrXVI	577221	581253	-	4033	68778
YPR010C-A	chrXVI	582309	584037	-	1729	355
YPR011C	chrXVI	582732	584145	-	1414	0
YPR012W	chrXVI	583128	584605	+	1478	4
YPR013C	chrXVI	584325	586348	-	2024	863
YPR014C	chrXVI	587189	587518	-	330	296
YPR015C	chrXVI	590135	591106	-	972	103
YPR016C	chrXVI	591679	593191	-	1513	14163
YPR016W-A	chrXVI	593096	593356	+	261	0
YPR017C	chrXVI	593231	594175	-	945	819
YPR018W	chrXVI	594340	596693	+	2354	1066
YPR019W	chrXVI	596671	599733	+	3063	6383
YPR020W	chrXVI	599821	600475	+	655	1196
YPR021C	chrXVI	600649	603357	-	2709	2283
YPR022C	chrXVI	603911	607312	-	3402	4551
YPR023C	chrXVI	608365	610043	-	1679	4454
YPR024W	chrXVI	610297	613259	+	2963	11477
YPR025C	chrXVI	613248	615167	-	1920	1456
YPR026W	chrXVI	615379	619014	+	3636	1159
YPR027C	chrXVI	620425	621258	-	834	447
YPR028W	chrXVI	622809	624363	+	1555	11256
YPR029C	chrXVI	624221	627028	-	2808	7598
YPR030W	chrXVI	627858	631343	+	3486	897
YPR031W	chrXVI	631515	633761	+	2247	2073
YPR032W	chrXVI	634123	637224	+	3102	3416
YPR033C	chrXVI	637240	639064	-	1825	21201
YPR034W	chrXVI	639229	641222	+	1994	3730
YPR035W	chrXVI	642015	643538	+	1524	34469
YPR036W	chrXVI	643627	645388	+	1762	23086
YPR036W-A	chrXVI	645607	646421	+	815	5163
YPR037C	chrXVI	646249	648402	-	2154	377
YPR038W	chrXVI	646836	647195	+	360	0
YPR039W	chrXVI	647012	647347	+	336	0
YPR040W	chrXVI	647228	648509	+	1282	0
YPR041W	chrXVI	648597	650167	+	1571	14044
YPR042C	chrXVI	650435	653662	-	3228	0
YPR043W	chrXVI	649918	655121	+	5204	945
YPR044C	chrXVI	654524	654877	-	354	0
YPR045C	chrXVI	654830	656610	-	1781	2060
YPR046W	chrXVI	656393	657436	+	1044	480
YPR047W	chrXVI	657469	659125	+	1657	898
YPR048W	chrXVI	659157	661242	+	2086	3591
YPR049C	chrXVI	661052	664721	-	3670	2087
YPR050C	chrXVI	664953	665366	-	414	0
YPR051W	chrXVI	664930	665759	+	830	2
YPR052C	chrXVI	665427	666038	-	612	0
YPR053C	chrXVI	665788	666243	-	456	0
YPR054W	chrXVI	665584	667492	+	1909	760
YPR055W	chrXVI	667676	670873	+	3198	3951
YPR056W	chrXVI	671095	673335	+	2241	1153
YPR057W	chrXVI	671990	673553	+	1564	41
YPR058W	chrXVI	673661	674942	+	1282	289
YPR059C	chrXVI	674314	674700	-	387	0
YPR060C	chrXVI	674648	675893	-	1246	2722
YPR061C	chrXVI	675842	676953	-	1112	387
YPR062W	chrXVI	677136	677886	+	751	1408
YPR063C	chrXVI	677563	678696	-	1134	1374
YPR064W	chrXVI	678530	679571	+	1042	51
YPR065W	chrXVI	679529	681221	+	1693	850
YPR066W	chrXVI	681206	682472	+	1267	0
YPR067W	chrXVI	681222	682968	+	1747	396
YPR068C	chrXVI	682757	684403	-	1647	646
YPR069C	chrXVI	684492	685695	-	1204	17967
YPR070W	chrXVI	685623	688127	+	2505	2633
YPR071W	chrXVI	688132	689438	+	1307	1565
YPR072W	chrXVI	690000	691963	+	1964	3343
YPR073C	chrXVI	691251	692501	-	1251	2291
YPR074C	chrXVI	692649	694965	-	2317	91595
YPR074W-A	chrXVI	695018	695188	+	171	6
YPR075C	chrXVI	695503	696878	-	1376	2447
YPR076W	chrXVI	696476	696850	+	375	0
YPR077C	chrXVI	697131	697502	-	372	1
YPR078C	chrXVI	697147	698265	-	1119	36
YPR079W	chrXVI	698772	700149	+	1378	1570
YPR080W	chrXVI	700451	702091	+	1641	841038
YPR081C	chrXVI	701992	704634	-	2643	1351
YPR082C	chrXVI	703697	704726	-	1030	0
YPR083W	chrXVI	704771	706714	+	1944	1116
YPR084W	chrXVI	706857	709541	+	2685	1022
YPR085C	chrXVI	708285	709937	-	1653	258
YPR086W	chrXVI	710020	711427	+	1408	4739
YPR087W	chrXVI	711354	711674	+	321	0
YPR088C	chrXVI	711261	713062	-	1802	6018
YPR089W	chrXVI	713211	716117	+	2907	5328
YPR091C	chrXVI	715777	718499	-	2723	4552
YPR092W	chrXVI	718195	718820	+	626	0
YPR093C	chrXVI	718608	720490	-	1883	6439
YPR094W	chrXVI	719591	721031	+	1441	631
YPR095C	chrXVI	721037	724717	-	3681	3475
YPR096C	chrXVI	724842	725144	-	303	121
YPR097W	chrXVI	725158	728782	+	3625	8438
YPR098C	chrXVI	728492	729980	-	1489	882
YPR099C	chrXVI	729303	730217	-	915	0
YPR100W	chrXVI	729739	730349	+	611	1
YPR101W	chrXVI	730415	731296	+	882	687
YPR102C	chrXVI	730910	732027	-	1118	46539
YPR103W	chrXVI	732231	733515	+	1285	6919
YPR104C	chrXVI	733311	736720	-	3410	3198
YPR105C	chrXVI	736913	739790	-	2878	6750
YPR106W	chrXVI	740005	741536	+	1532	1854
YPR107C	chrXVI	741208	742148	-	941	542
YPR108W	chrXVI	742323	744036	+	1714	11056
YPR108W-A	chrXVI	744175	744387	+	213	10
YPR109W	chrXVI	744458	745688	+	1231	1490
YPR110C	chrXVI	745538	746874	-	1337	19210
YPR111W	chrXVI	747072	749279	+	2208	1185
YPR112C	chrXVI	749112	751994	-	2883	8319
YPR113W	chrXVI	752232	753435	+	1204	7356
YPR114W	chrXVI	752807	754369	+	1563	3749
YPR115W	chrXVI	754670	758400	+	3731	4560
YPR116W	chrXVI	758612	761025	+	2414	1143
YPR117W	chrXVI	760025	767494	+	7470	5616
